country_code,state,state_code,city_code,sdek_city_code,city
RU,Белгородская ,BEL,,17056,Матрено-Гезово 
RU,Белгородская ,BEL,,30341,Махнов 
RU,Белгородская ,BEL,,30342,Махотынка 
RU,Белгородская ,BEL,,30343,Медвежье 
RU,Белгородская ,BEL,,17057,Мелихово 
RU,Белгородская ,BEL,,30344,Меловое 
RU,Белгородская ,BEL,,30345,Меняйлово 
RU,Белгородская ,BEL,,30346,Меркуловка 
RU,Белгородская ,BEL,,30347,Мешковое 
RU,Белгородская ,BEL,,30348,Миндоловка 
RU,Белгородская ,BEL,,30349,Мирный 
RU,Белгородская ,BEL,,30350,Миронов 
RU,Белгородская ,BEL,,30351,Мироновка 
RU,Белгородская ,BEL,,30352,Мирошники 
RU,Белгородская ,BEL,,30353,Михайлов 
RU,Белгородская ,BEL,,30355,Михайловка 
RU,Белгородская ,BEL,,30354,Михайловка 
RU,Белгородская ,BEL,,30356,Мичуринский 
RU,Белгородская ,BEL,,30357,Можайское 
RU,Белгородская ,BEL,,30358,Мозолевка 
RU,Белгородская ,BEL,,30359,Мокрая Орловка 
RU,Белгородская ,BEL,,30360,Мокрый Лог 
RU,Белгородская ,BEL,,30361,Мордовинка 
RU,Белгородская ,BEL,,30362,Мосьпанов 
RU,Белгородская ,BEL,,30363,Мочаки 
RU,Белгородская ,BEL,,30364,Мочаки-Первые 
RU,Белгородская ,BEL,,30365,Мощеное 
RU,Белгородская ,BEL,,30366,Мощеное 
RU,Белгородская ,BEL,,30367,Муренцев 
RU,Белгородская ,BEL,,17058,Муром 
RU,Белгородская ,BEL,,30368,Мухановка 
RU,Белгородская ,BEL,,30369,Мухин 
RU,Белгородская ,BEL,,30370,Мухоудеровка 
RU,Белгородская ,BEL,,17059,Мясоедово 
RU,Белгородская ,BEL,,30371,Нагольное 
RU,Белгородская ,BEL,,30372,Нагорье 
RU,Белгородская ,BEL,,30373,Надеждовка 
RU,Белгородская ,BEL,,30374,Надежевка 
RU,Белгородская ,BEL,,30375,Надежный 
RU,Белгородская ,BEL,,17060,Насоново 
RU,Белгородская ,BEL,,30376,Наумовка Вторая 
RU,Белгородская ,BEL,,30377,Наумовка 
RU,Белгородская ,BEL,,30378,Неведомый Колодезь 
RU,Белгородская ,BEL,,17061,Недоступовка 
RU,Белгородская ,BEL,,17062,Нежеголь 
RU,Белгородская ,BEL,,39,Незнамово 
RU,Белгородская ,BEL,,30379,Неклюдово 
RU,Белгородская ,BEL,,30380,Некрасовка 
RU,Белгородская ,BEL,,30381,Нелидовка д.. 
RU,Белгородская ,BEL,,30382,Неменущий 
RU,Белгородская ,BEL,,30383,Немцево 
RU,Белгородская ,BEL,,30384,Непхаево 
RU,Белгородская ,BEL,,30385,Нехаевка 
RU,Белгородская ,BEL,,17063,Нехотеевка 
RU,Белгородская ,BEL,,30386,Нехотеевка 
RU,Белгородская ,BEL,,17065,Нечаевка 
RU,Белгородская ,BEL,,17064,Нечаевка 
RU,Белгородская ,BEL,,30387,Нечаевка 
RU,Белгородская ,BEL,,30388,Нечаево 
RU,Белгородская ,BEL,,30389,Нива 
RU,Белгородская ,BEL,,30390,Нива 
RU,Белгородская ,BEL,,30391,Нижнее Березово-Второе 
RU,Белгородская ,BEL,,30392,Нижнепенский 
RU,Белгородская ,BEL,,30393,Нижние Лубянки 
RU,Белгородская ,BEL,,30394,Нижние Мельницы 
RU,Белгородская ,BEL,,30395,Нижние Пены 
RU,Белгородская ,BEL,,17066,Нижний Ольшанец 
RU,Белгородская ,BEL,,30396,Нижняя Гусынка 
RU,Белгородская ,BEL,,30397,Нижняя Покровка 
RU,Белгородская ,BEL,,23882,Нижняя Серебрянка 
RU,Белгородская ,BEL,,30398,Никитин 
RU,Белгородская ,BEL,,17067,Никитовка 
RU,Белгородская ,BEL,,30399,Никитское 
RU,Белгородская ,BEL,,30400,Николаевка 
RU,Белгородская ,BEL,,30401,Николаевка 
RU,Белгородская ,BEL,,30402,Николаевка 
RU,Белгородская ,BEL,,30403,Николаевка 
RU,Белгородская ,BEL,,30404,Николаевский 
RU,Белгородская ,BEL,,30406,Никольский 
RU,Белгородская ,BEL,,30407,Никольский 
RU,Белгородская ,BEL,,30405,Никольский 
RU,Белгородская ,BEL,,30408,Никольский 
RU,Белгородская ,BEL,,17068,Никольское 
RU,Белгородская ,BEL,,30409,Никольское 
RU,Белгородская ,BEL,,30410,Никольское 
RU,Белгородская ,BEL,,30411,Нина 
RU,Белгородская ,BEL,,17069,Ниновка 
RU,Белгородская ,BEL,,30412,Новая Безгинка 
RU,Белгородская ,BEL,,30413,Новая Березовка 
RU,Белгородская ,BEL,,30414,Новая Глинка 
RU,Белгородская ,BEL,,17070,Новая Деревня 
RU,Белгородская ,BEL,,30415,Новая Деревня 
RU,Белгородская ,BEL,,30416,Новая Долина 
RU,Белгородская ,BEL,,30417,Новая Заря 
RU,Белгородская ,BEL,,30418,Новая Ивановка 
RU,Белгородская ,BEL,,30419,Новая Масловка 
RU,Белгородская ,BEL,,30420,Новая Наумовка 
RU,Белгородская ,BEL,,17071,Новая Нелидовка 
RU,Белгородская ,BEL,,30421,Новая Райгородка 
RU,Белгородская ,BEL,,30422,Новая Симоновка 
RU,Белгородская ,BEL,,17072,Новая Слободка 
RU,Белгородская ,BEL,,13927,Новая Таволжанка 
RU,Белгородская ,BEL,,30423,Новенькое 
RU,Белгородская ,BEL,,30439,Ново-Репяховка 
RU,Белгородская ,BEL,,30425,Новоалександровка 
RU,Белгородская ,BEL,,30424,Новоалександровка 
RU,Белгородская ,BEL,,30426,Новоалександровка 
RU,Белгородская ,BEL,,30427,Новоалександровка 
RU,Белгородская ,BEL,,30428,Новогеоргиевка 
RU,Белгородская ,BEL,,30429,Новодевичий 
RU,Белгородская ,BEL,,30430,Новое 
RU,Белгородская ,BEL,,30431,Новозахаровка 
RU,Белгородская ,BEL,,30432,Новозинаидинский 
RU,Белгородская ,BEL,,30433,Новозинаидинское 
RU,Белгородская ,BEL,,30434,Новоивановка 
RU,Белгородская ,BEL,,30435,Новоказацкий 
RU,Белгородская ,BEL,,17073,Новоказацкое 
RU,Белгородская ,BEL,,30436,Новоленинское 
RU,Белгородская ,BEL,,30437,Новооскочное 
RU,Белгородская ,BEL,,30438,Новопетровка 
RU,Белгородская ,BEL,,30440,Новоречье 
RU,Белгородская ,BEL,,30441,Новорождественка 
RU,Белгородская ,BEL,,30442,Новорослов 
RU,Белгородская ,BEL,,17074,Новосадовый 
RU,Белгородская ,BEL,,17075,Новоселовка Вторая 
RU,Белгородская ,BEL,,17076,Новоселовка Первая 
RU,Белгородская ,BEL,,30444,Новоселовка 
RU,Белгородская ,BEL,,17077,Новоселовка 
RU,Белгородская ,BEL,,30445,Новоселовка 
RU,Белгородская ,BEL,,30443,Новоселовка 
RU,Белгородская ,BEL,,30446,Новоселовка 
RU,Белгородская ,BEL,,30447,Новосолдатка 
RU,Белгородская ,BEL,,30448,Новостроевка-Вторая 
RU,Белгородская ,BEL,,30449,Новостроевка-Первая 
RU,Белгородская ,BEL,,30450,Новотроевка 
RU,Белгородская ,BEL,,30451,Новоуколово 
RU,Белгородская ,BEL,,17078,Новохуторное 
RU,Белгородская ,BEL,,30452,Новочеркасский 
RU,Белгородская ,BEL,,30453,Новоясеновка 
RU,Белгородская ,BEL,,30454,Новые Лозы 
RU,Белгородская ,BEL,,30455,Новый Изрог 
RU,Белгородская ,BEL,9,341,Новый Оскол 
RU,Белгородская ,BEL,,30457,Новый Поселок 
RU,Белгородская ,BEL,,30458,Новый Путь 
RU,Белгородская ,BEL,,30459,Новый Путь 
RU,Белгородская ,BEL,,30460,Новый Путь 
RU,Белгородская ,BEL,,30456,Новый 
RU,Белгородская ,BEL,,30461,Ногин 
RU,Белгородская ,BEL,,17079,Обуховка 
RU,Белгородская ,BEL,,30462,Объединенный 
RU,Белгородская ,BEL,,30463,Овчаровка 
RU,Белгородская ,BEL,,30464,Овчинниково 
RU,Белгородская ,BEL,,30465,Огибное 
RU,Белгородская ,BEL,,30466,Огнищево 
RU,Белгородская ,BEL,,30467,Одинцов 
RU,Белгородская ,BEL,,30468,Озерный 
RU,Белгородская ,BEL,,30469,Озерово 
RU,Белгородская ,BEL,,30470,Озеровский 
RU,Белгородская ,BEL,,30471,Октябрьская Готня 
RU,Белгородская ,BEL,,2067,Октябрьский 
RU,Белгородская ,BEL,,17080,Окуни 
RU,Белгородская ,BEL,,30472,Олегово 
RU,Белгородская ,BEL,,30473,Олейники 
RU,Белгородская ,BEL,,30474,Олейницкий 
RU,Белгородская ,BEL,,30475,Ольхов 
RU,Белгородская ,BEL,,17081,Ольховатка 
RU,Белгородская ,BEL,,17082,Ольховатка 
RU,Белгородская ,BEL,,30476,Ольховатка 
RU,Белгородская ,BEL,,30477,Ольховатка 
RU,Белгородская ,BEL,,17083,Ольховатка 
RU,Белгородская ,BEL,,30478,Ольховка 
RU,Белгородская ,BEL,,30479,Ольшанка 
RU,Белгородская ,BEL,,30480,Опытный 
RU,Белгородская ,BEL,,30481,Орехово 
RU,Белгородская ,BEL,,30482,Орлик 
RU,Белгородская ,BEL,,30483,Орлиное 
RU,Белгородская ,BEL,,30484,Орлов 
RU,Белгородская ,BEL,,30485,Орлов 
RU,Белгородская ,BEL,,17084,Орловка 
RU,Белгородская ,BEL,,30486,Орловка 
RU,Белгородская ,BEL,,30487,Осадчее 
RU,Белгородская ,BEL,,30488,Осиновка 
RU,Белгородская ,BEL,,30489,Осколище 
RU,Белгородская ,BEL,,30490,Оскольское лесн-во 
RU,Белгородская ,BEL,,30491,Оскольское 
RU,Белгородская ,BEL,,30492,Остапенко Второй 
RU,Белгородская ,BEL,,30493,Остапенко Первый 
RU,Белгородская ,BEL,,30494,Остаповка 
RU,Белгородская ,BEL,,30495,Остроухово 
RU,Белгородская ,BEL,,30496,Осьмаков 
RU,Белгородская ,BEL,,17085,Отрадное 
RU,Белгородская ,BEL,,30497,Отрадное 
RU,Белгородская ,BEL,,30498,Отрадовка 
RU,Белгородская ,BEL,,30499,Отрадовский 
RU,Белгородская ,BEL,,30500,Отруб 
RU,Белгородская ,BEL,,30503,Павловка 
RU,Белгородская ,BEL,,30501,Павловка 
RU,Белгородская ,BEL,,30502,Павловка 
RU,Белгородская ,BEL,,30504,Павловский 
RU,Белгородская ,BEL,,30505,Палатовка-Вторая 
RU,Белгородская ,BEL,,30506,Палатово 
RU,Белгородская ,BEL,,30507,Панков 
RU,Белгородская ,BEL,,30508,Папушин 
RU,Белгородская ,BEL,,30509,Пенцево 
RU,Белгородская ,BEL,,30510,Первое Цепляево 
RU,Белгородская ,BEL,,30512,Первомайский 
RU,Белгородская ,BEL,,30513,Первомайский 
RU,Белгородская ,BEL,,30514,Первомайский 
RU,Белгородская ,BEL,,17086,Первомайский 
RU,Белгородская ,BEL,,30511,Первомайский 
RU,Белгородская ,BEL,,30515,Перелески 
RU,Белгородская ,BEL,,30516,Перелесок 
RU,Белгородская ,BEL,,30517,Пески 
RU,Белгородская ,BEL,,30518,Песковатка 
RU,Белгородская ,BEL,,30519,Пестуново 
RU,Белгородская ,BEL,,30521,Песчанка 
RU,Белгородская ,BEL,,30520,Песчанка 
RU,Белгородская ,BEL,,17087,Песчанка 
RU,Белгородская ,BEL,,30522,Песчаное 
RU,Белгородская ,BEL,,30523,Песчаное 
RU,Белгородская ,BEL,,30524,Петров 
RU,Белгородская ,BEL,,30525,Петровка 
RU,Белгородская ,BEL,,30526,Петровка 
RU,Белгородская ,BEL,,30527,Петровка 
RU,Белгородская ,BEL,,30528,Петровка 
RU,Белгородская ,BEL,,30529,Петровский 
RU,Белгородская ,BEL,,30530,Петровский 
RU,Белгородская ,BEL,,30531,Петровский 
RU,Белгородская ,BEL,,17088,Петропавловка 
RU,Белгородская ,BEL,,30532,Петропавловка 
RU,Белгородская ,BEL,,30533,Пирогово 
RU,Белгородская ,BEL,,30534,Плесо 
RU,Белгородская ,BEL,,30535,Плодовоягодный 
RU,Белгородская ,BEL,,30536,Плоский 
RU,Белгородская ,BEL,,30538,Плоское 
RU,Белгородская ,BEL,,30537,Плоское 
RU,Белгородская ,BEL,,17089,Плота 
RU,Белгородская ,BEL,,17090,Плотавец 
RU,Белгородская ,BEL,,30539,Плотва 
RU,Белгородская ,BEL,,30540,Плотвянка 
RU,Белгородская ,BEL,,30541,Плотовка 
RU,Белгородская ,BEL,,30542,Плюхино 
RU,Белгородская ,BEL,,30543,Плющины 
RU,Белгородская ,BEL,,17091,Погореловка 
RU,Белгородская ,BEL,,30544,Погорелый 
RU,Белгородская ,BEL,,30545,Погребицкий 
RU,Белгородская ,BEL,,30546,Погромец 
RU,Белгородская ,BEL,,30547,Погромец 
RU,Белгородская ,BEL,,30548,Подвислое 
RU,Белгородская ,BEL,,30549,Подвысокий 
RU,Белгородская ,BEL,,17092,Подгорное 
RU,Белгородская ,BEL,,30550,Подгорское 
RU,Белгородская ,BEL,,30551,Подкопаевка 
RU,Белгородская ,BEL,,30552,Подлес 
RU,Белгородская ,BEL,,30553,Подоловский 
RU,Белгородская ,BEL,,30554,Подольхи 
RU,Белгородская ,BEL,,17093,Подольхи 
RU,Белгородская ,BEL,,30555,Подсереднее 
RU,Белгородская ,BEL,,30556,Подъяруги 
RU,Белгородская ,BEL,,30557,Подымовка 
RU,Белгородская ,BEL,,30558,Пожарный 
RU,Белгородская ,BEL,,30559,Покладов 
RU,Белгородская ,BEL,,17094,Покровка 
RU,Белгородская ,BEL,,30560,Покровка 
RU,Белгородская ,BEL,,30561,Покровка 
RU,Белгородская ,BEL,,17095,Покрово-Михайловка 
RU,Белгородская ,BEL,,30562,Покровский 
RU,Белгородская ,BEL,,30563,Полевой 
RU,Белгородская ,BEL,,30564,Поливанов 
RU,Белгородская ,BEL,,17096,Политотдельский 
RU,Белгородская ,BEL,,30565,Политотдельский 
RU,Белгородская ,BEL,,30566,Польниково 
RU,Белгородская ,BEL,,17097,Поляна 
RU,Белгородская ,BEL,,30567,Полянское 
RU,Белгородская ,BEL,,30568,Поминово 
RU,Белгородская ,BEL,,30569,Понуры 
RU,Белгородская ,BEL,,30570,Попасное 
RU,Белгородская ,BEL,,30571,Попасный 
RU,Белгородская ,BEL,,30572,Попасный 
RU,Белгородская ,BEL,,30573,Попов 
RU,Белгородская ,BEL,,30574,Поповка 
RU,Белгородская ,BEL,,30575,Поповка 
RU,Белгородская ,BEL,,17098,Поповка 
RU,Белгородская ,BEL,,30576,Пороз 
RU,Белгородская ,BEL,,17099,Порубежное 
RU,Белгородская ,BEL,,30577,Посохово 
RU,Белгородская ,BEL,,30578,Постников 
RU,Белгородская ,BEL,,30579,Потоловка 
RU,Белгородская ,BEL,,17100,Почаево 
RU,Белгородская ,BEL,,30580,Правороть 
RU,Белгородская ,BEL,,30581,Прелестное 
RU,Белгородская ,BEL,,17101,Прибрежный 
RU,Белгородская ,BEL,,30582,Приветный 
RU,Белгородская ,BEL,,30583,Пригорки 
RU,Белгородская ,BEL,,30584,Пригородные Тополи 
RU,Белгородская ,BEL,,30585,Придорожный 
RU,Белгородская ,BEL,,30586,Призначное 
RU,Белгородская ,BEL,,30587,Прилепы 
RU,Белгородская ,BEL,,30588,Прилепы 
RU,Белгородская ,BEL,,30589,Прилесье 
RU,Белгородская ,BEL,,30590,Принцевка 
RU,Белгородская ,BEL,,30591,Пристень 
RU,Белгородская ,BEL,,30592,Пристень 
RU,Белгородская ,BEL,,30593,Пристень 
RU,Белгородская ,BEL,,30594,Прицепиловка 
RU,Белгородская ,BEL,,30595,Пролесок 
RU,Белгородская ,BEL,,2072,Пролетарский 
RU,Белгородская ,BEL,,30596,Протопоповка 
RU,Белгородская ,BEL,,30597,Проточное 
RU,Белгородская ,BEL,,30598,Проточный 
RU,Белгородская ,BEL,,17102,Проходное 
RU,Белгородская ,BEL,,2473,Прохоровка 
RU,Белгородская ,BEL,,30599,Прудки 
RU,Белгородская ,BEL,,30600,Прудки 
RU,Белгородская ,BEL,,30601,Прудки 
RU,Белгородская ,BEL,,30602,Псковское 
RU,Белгородская ,BEL,,17103,Пуляевка 
RU,Белгородская ,BEL,,30603,Пустынка 
RU,Белгородская ,BEL,,17104,Пушкарное 
RU,Белгородская ,BEL,,17105,Пушкарное 
RU,Белгородская ,BEL,,30604,Пушкарное 
RU,Белгородская ,BEL,,30605,Пыточный 
RU,Белгородская ,BEL,,30606,Пышнограев 
RU,Белгородская ,BEL,,2068,Пятницкое 
RU,Белгородская ,BEL,,30607,Радьковка 
RU,Белгородская ,BEL,,30608,Раевка 
RU,Белгородская ,BEL,,30609,Раевка 
RU,Белгородская ,BEL,,30610,Развильный 
RU,Белгородская ,BEL,,30611,Раздол 
RU,Белгородская ,BEL,,30612,Раздолье 
RU,Белгородская ,BEL,,30613,Раздорное 
RU,Белгородская ,BEL,7,2069,Разумное 
RU,Белгородская ,BEL,,30614,Раисовка 
RU,Белгородская ,BEL,,30615,Рай 
RU,Белгородская ,BEL,,2476,Ракитное 
RU,Белгородская ,BEL,,17106,Раково 
RU,Белгородская ,BEL,,30616,Раково 
RU,Белгородская ,BEL,,30617,Распаши 
RU,Белгородская ,BEL,,30618,Расховец 
RU,Белгородская ,BEL,,30619,Редины Дворы 
RU,Белгородская ,BEL,,30621,Редкодуб 
RU,Белгородская ,BEL,,30620,Редкодуб 
RU,Белгородская ,BEL,,30622,Редкодуб 
RU,Белгородская ,BEL,,30623,Редкодуб 
RU,Белгородская ,BEL,,30624,Резников 
RU,Белгородская ,BEL,,30625,Резниково 
RU,Белгородская ,BEL,,30626,Репенка 
RU,Белгородская ,BEL,,30627,Репенка 
RU,Белгородская ,BEL,,17107,Репное 
RU,Белгородская ,BEL,,30628,Репное 
RU,Белгородская ,BEL,,30629,Репьевка 
RU,Белгородская ,BEL,,30630,Репяховка 
RU,Белгородская ,BEL,,30631,Ржавец 
RU,Белгородская ,BEL,,17108,Ржавец 
RU,Белгородская ,BEL,,30632,Ржевка 
RU,Белгородская ,BEL,,17109,Ржевка 
RU,Белгородская ,BEL,,30633,Ровенек 
RU,Белгородская ,BEL,,2478,Ровеньки 
RU,Белгородская ,BEL,,30634,Ровное 
RU,Белгородская ,BEL,,30635,Ровны 
RU,Белгородская ,BEL,,30636,Роговой 
RU,Белгородская ,BEL,,30637,Родники 
RU,Белгородская ,BEL,,30638,Рождественка 
RU,Белгородская ,BEL,,30639,Рождественка 
RU,Белгородская ,BEL,,30640,Рождественка 
RU,Белгородская ,BEL,,30641,Рождествено 
RU,Белгородская ,BEL,,30642,Романовка 
RU,Белгородская ,BEL,,30643,Романово 
RU,Белгородская ,BEL,,30644,Ромахово 
RU,Белгородская ,BEL,,30645,Ромашовка 
RU,Белгородская ,BEL,,30646,Россошь 
RU,Белгородская ,BEL,,30647,Россыпное 
RU,Белгородская ,BEL,,30648,Рощино 
RU,Белгородская ,BEL,,30649,Русская Березовка 
RU,Белгородская ,BEL,,30650,Русская Халань 
RU,Белгородская ,BEL,,30651,Рыбалкин 
RU,Белгородская ,BEL,,30652,Рындинка 
RU,Белгородская ,BEL,,30653,Рябики 
RU,Белгородская ,BEL,,30654,Рядиловка деревня 
RU,Белгородская ,BEL,,30655,Ряшиново 
RU,Белгородская ,BEL,,30656,Рящин 
RU,Белгородская ,BEL,,30657,Сабельный 
RU,Белгородская ,BEL,,30658,Сабынино 
RU,Белгородская ,BEL,,30659,Савенково 
RU,Белгородская ,BEL,,30660,Савченко 
RU,Белгородская ,BEL,,30661,Сагайдачное 
RU,Белгородская ,BEL,,30662,Садки 
RU,Белгородская ,BEL,,30663,Сажное 
RU,Белгородская ,BEL,,30664,Саловка 
RU,Белгородская ,BEL,,30665,Саловка 
RU,Белгородская ,BEL,,17110,Салтыково 
RU,Белгородская ,BEL,,17111,Самарино 
RU,Белгородская ,BEL,,30666,Самарино 
RU,Белгородская ,BEL,,30667,Самойловка 
RU,Белгородская ,BEL,,17112,Санково 
RU,Белгородская ,BEL,,30668,Сафоновка 
RU,Белгородская ,BEL,,30669,Сафоновка 
RU,Белгородская ,BEL,,30670,Свиридово 
RU,Белгородская ,BEL,,30671,Свистовка 
RU,Белгородская ,BEL,,30672,Свистовка 
RU,Белгородская ,BEL,,30673,Святославка 
RU,Белгородская ,BEL,,30674,Севальный 
RU,Белгородская ,BEL,,30675,Северный 1-й 
RU,Белгородская ,BEL,,2073,Северный 
RU,Белгородская ,BEL,,17113,Севрюково 
RU,Белгородская ,BEL,,30676,Сеймица 
RU,Белгородская ,BEL,,30677,Селиваново 
RU,Белгородская ,BEL,,30678,Селишко 
RU,Белгородская ,BEL,,30679,Семейный 
RU,Белгородская ,BEL,,30680,Семеновка 
RU,Белгородская ,BEL,,30681,Семин 
RU,Белгородская ,BEL,,17114,Сергиевка 
RU,Белгородская ,BEL,,30682,Сергиевка 
RU,Белгородская ,BEL,,30683,Сергиевка 
RU,Белгородская ,BEL,,30684,Серебрянка 
RU,Белгородская ,BEL,,30685,Середа 
RU,Белгородская ,BEL,,17115,Серетино 
RU,Белгородская ,BEL,,30686,Сероштаново 
RU,Белгородская ,BEL,,30687,Сетище 
RU,Белгородская ,BEL,,30688,Сетное 
RU,Белгородская ,BEL,,30689,Сетное 
RU,Белгородская ,BEL,,30690,Сидоркин 
RU,Белгородская ,BEL,,30691,Сидоров 
RU,Белгородская ,BEL,,30692,Сидоровка 
RU,Белгородская ,BEL,,30693,Симоновка 
RU,Белгородская ,BEL,,30694,Ситное 
RU,Белгородская ,BEL,,30695,Ситнянка 
RU,Белгородская ,BEL,,30696,Скоровка 
RU,Белгородская ,BEL,,17116,Скородное 
RU,Белгородская ,BEL,,30697,Скрынников 
RU,Белгородская ,BEL,,30698,Славгородское 
RU,Белгородская ,BEL,,30699,Славянка 
RU,Белгородская ,BEL,,30700,Слоновка 
RU,Белгородская ,BEL,,30701,Смирнов 
RU,Белгородская ,BEL,,30702,Смородино 
RU,Белгородская ,BEL,,30703,Смородино 
RU,Белгородская ,BEL,,30704,Соболевка 
RU,Белгородская ,BEL,,30705,Советское 
RU,Белгородская ,BEL,,30706,Совхозный 
RU,Белгородская ,BEL,,30707,Соколовка 
RU,Белгородская ,BEL,,30708,Соколовка 
RU,Белгородская ,BEL,,30709,Соколовка 
RU,Белгородская ,BEL,,30710,Солдатка 
RU,Белгородская ,BEL,,30711,Солдатское 
RU,Белгородская ,BEL,,30712,Солнцевка 
RU,Белгородская ,BEL,,17117,Соловьевка 
RU,Белгородская ,BEL,,30713,Соломахин 
RU,Белгородская ,BEL,,17118,Соломино 
RU,Белгородская ,BEL,,30714,Солонец-Поляна 
RU,Белгородская ,BEL,,30715,Солонцы 
RU,Белгородская ,BEL,,30716,Солонцы 
RU,Белгородская ,BEL,,30717,Солоти 
RU,Белгородская ,BEL,,30718,Солохи 
RU,Белгородская ,BEL,,30719,Сорокино 
RU,Белгородская ,BEL,,30720,Сороковка 
RU,Белгородская ,BEL,,372,Сосновка 
RU,Белгородская ,BEL,,30721,Сподарюшино 
RU,Белгородская ,BEL,,30722,Спорное 
RU,Белгородская ,BEL,,30723,Средние Лубянки 
RU,Белгородская ,BEL,,30724,Средняя Ольшанка 
RU,Белгородская ,BEL,,30725,Стадников 
RU,Белгородская ,BEL,,30726,Стадница 
RU,Белгородская ,BEL,,30727,Станичное 
RU,Белгородская ,BEL,,30729,Становое 
RU,Белгородская ,BEL,,30730,Становое 
RU,Белгородская ,BEL,,30728,Становое 
RU,Белгородская ,BEL,,30731,Старая Безгинка 
RU,Белгородская ,BEL,,17119,Старая Глинка 
RU,Белгородская ,BEL,,30732,Старая Ивановка 
RU,Белгородская ,BEL,,17120,Старая Нелидовка 
RU,Белгородская ,BEL,,30733,Старая Райгородка 
RU,Белгородская ,BEL,,30734,Старая Симоновка 
RU,Белгородская ,BEL,,30735,Стариково 
RU,Белгородская ,BEL,,30736,Старовщина 
RU,Белгородская ,BEL,,30737,Староивановка 
RU,Белгородская ,BEL,,30738,Старокожево 
RU,Белгородская ,BEL,,30739,Староселье 
RU,Белгородская ,BEL,,30740,Старосельцево 
RU,Белгородская ,BEL,,30741,Староуколово 
RU,Белгородская ,BEL,,30742,Старохмелевое 
RU,Белгородская ,BEL,,30743,Старцево 
RU,Белгородская ,BEL,5,132,Старый Оскол
RU,Белгородская ,BEL,,30744,Старый Редкодуб 
RU,Белгородская ,BEL,,30746,Старый 
RU,Белгородская ,BEL,,30745,Старый 
RU,Белгородская ,BEL,,30747,Стенки 
RU,Белгородская ,BEL,,30748,Степное 
RU,Белгородская ,BEL,,30749,Степь 
RU,Белгородская ,BEL,,30750,Столбище 
RU,Белгородская ,BEL,,30751,Сторожевое-Второе 
RU,Белгородская ,BEL,,30752,Сторожевое-Первое 
RU,Белгородская ,BEL,,17121,Стрелецкое 
RU,Белгородская ,BEL,,30753,Стрелецкое 
RU,Белгородская ,BEL,,30754,Стрелецкое 
RU,Белгородская ,BEL,,30755,Стрелица-Вторая 
RU,Белгородская ,BEL,,30756,Стрелица-Первая 
RU,Белгородская ,BEL,,30757,Стрельников 
RU,Белгородская ,BEL,,17122,Стригуны 
RU,Белгородская ,BEL,11,2474,Строитель 
RU,Белгородская ,BEL,,30758,Студенок 
RU,Белгородская ,BEL,,30759,Студенской 
RU,Белгородская ,BEL,,30760,Студеный Колодец 
RU,Белгородская ,BEL,,30761,Студеный 
RU,Белгородская ,BEL,,30762,Суворово 
RU,Белгородская ,BEL,,17123,Сумовский 
RU,Белгородская ,BEL,,30763,Сумской 
RU,Белгородская ,BEL,,30764,Сурково 
RU,Белгородская ,BEL,,30765,Сухарево 
RU,Белгородская ,BEL,,30766,Сухая Ольшанка 
RU,Белгородская ,BEL,,30767,Сухой Лог 
RU,Белгородская ,BEL,,17124,Сухосолотино 
RU,Белгородская ,BEL,,30768,Сцепное 
RU,Белгородская ,BEL,,30769,Сыроватский 
RU,Белгородская ,BEL,,30770,Сырцево 
RU,Белгородская ,BEL,,30771,Сырцево 
RU,Белгородская ,BEL,,30772,Таволжанка 
RU,Белгородская ,BEL,,30774,Таврово 1-й мкр 
RU,Белгородская ,BEL,,30773,Таврово 10-й мкр 
RU,Белгородская ,BEL,,30775,Таврово 2-й мкр 
RU,Белгородская ,BEL,,30776,Таврово 3-й мкр 
RU,Белгородская ,BEL,,30777,Таврово 4-й мкр 
RU,Белгородская ,BEL,,30778,Таврово 5-й мкр 
RU,Белгородская ,BEL,,30779,Таврово 6-й мкр 
RU,Белгородская ,BEL,,30780,Таврово 7-й мкр 
RU,Белгородская ,BEL,,30781,Таврово 8-й мкр 
RU,Белгородская ,BEL,,30782,Таврово 9-й мкр 
RU,Белгородская ,BEL,,14690,Таврово 
RU,Белгородская ,BEL,,30783,Тараканов 
RU,Белгородская ,BEL,,30784,Таранов 
RU,Белгородская ,BEL,,17125,Татьяновка 
RU,Белгородская ,BEL,,30785,Теплинка 
RU,Белгородская ,BEL,,30786,Теплое 
RU,Белгородская ,BEL,,30787,Теребрено 
RU,Белгородская ,BEL,,30788,Терезовка 
RU,Белгородская ,BEL,,30789,Тереховка 
RU,Белгородская ,BEL,,30790,Терехово 
RU,Белгородская ,BEL,,30791,Терешков 
RU,Белгородская ,BEL,,17126,Терновка 
RU,Белгородская ,BEL,,30792,Терновое 
RU,Белгородская ,BEL,,30793,Терновое 
RU,Белгородская ,BEL,,30794,Тетеревино 
RU,Белгородская ,BEL,,30795,Тимоново 
RU,Белгородская ,BEL,,30796,Титовка 
RU,Белгородская ,BEL,,30797,Тихая Падина 
RU,Белгородская ,BEL,,30798,Тишанка 
RU,Белгородская ,BEL,,30799,Тогобиевка 
RU,Белгородская ,BEL,,30800,Толмачев 
RU,Белгородская ,BEL,,17127,Толоконное 
RU,Белгородская ,BEL,,14599,Томаровка 
